地區縣市,主管機關文件單位代碼,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間,各地短期補習班數量
桃園市政府,私立幾何電腦短期補習班,,e221168380@yahoo.com.tw,資訊類,楊梅區,2009-03-26,1296
桃園市政府,私立璇葳文理數學短期補習班,,shinefu324728055696@yahoo.com.tw,文理類,楊梅區,2008-10-22,1296
桃園市政府,私立愛尼歐美語數學短期補習班,,rabacca6666@yahoo.com.tw,文理類,楊梅區,2011-03-30,1296
桃園市政府,私立百威美語短期補習班,,ivy00518@yahoo.com.tw,外語類,楊梅區,2014-11-06,1296
桃園市政府,私立呈安文理語文短期補習班,,sherryhuiming@gmail.com,文理類,楊梅區,2008-08-03,1296
桃園市政府,私立立群數學文理語文短期補習班,,jennyyuc30068@yahoo.com,文理類,楊梅區,2018-10-18,1296
桃園市政府,私立欣奕語文文理短期補習班,,h368456@yahoo.com.tw,文理類,楊梅區,2008-10-22,1296
桃園市政府,私立華碩文理短期補習班,,hungda8280@gmail.com,文理類,楊梅區,2009-09-03,1296
桃園市政府,私立愛利克絲語文短期補習班,,ankolio@gmail.com,外語類,楊梅區,2020-01-30,1296
桃園市政府,私立儸頡絲語文短期補習班,,1f1090@yahoo.com.tw,外語類,楊梅區,2014-05-16,1296
桃園市政府,私立傳騏文理短期補習班,,huihsuanchen8557@gmail.com,文理類,楊梅區,2017-04-21,1296
桃園市政府,私立禾欣美語短期補習班,,,外語類,楊梅區,2001-11-15,1296
桃園市政府,私立海狸加那大英語短期補習班,,beaverces553@gmail.com,外語類,楊梅區,2016-06-24,1296
桃園市政府,揚英教育科技股份有限公司附設私立揚英文理技藝美語短期補習班,,yeneng8245@gmail.com,文理類,楊梅區,2007-11-21,1296
桃園市政府,私立凱思英語短期補習班新農分班,,Ksenglish05@gmail.com,外語類,楊梅區,2020-06-24,1296
桃園市政府,私立競文文理短期補習班,182,jingwen4881212@gmail.com,文理類,楊梅區,2002-04-02,1296
桃園市政府,私立雁騰文理短期補習班,,yujiun0401@gmail.com,文理類,楊梅區,2012-05-18,1296
桃園市政府,私立柏陞美語文理短期補習班,,orange0913585@yahoo.com.tw,文理類,楊梅區,2011-06-27,1296
桃園市政府,私立育偉語文短期補習班,,scr4881271@yahoo.com.tw,外語類,楊梅區,2008-03-28,1296
桃園市政府,私立順能文理美語短期補習班,,pzyang.tw@gmail.com,文理類,楊梅區,2005-05-03,1296
桃園市政府,私立佳樂語文短期補習班,,BB115@joy.com.tw,外語類,楊梅區,2020-06-29,1296
桃園市政府,私立唐風文理美語短期補習班,,supertankenglish@gmail.com,文理類,楊梅區,2015-06-10,1296
桃園市政府,私立宏英音樂短期補習班,,muta1126@gmail.com,音樂、舞蹈類,楊梅區,2010-03-02,1296
桃園市政府,私立勝群數學語文短期補習班,,ywhhywhh@yahoo.com.tw,文理類,楊梅區,2009-09-30,1296
桃園市政府,私立快樂園語文文理短期補習班,,happy370319@gmail.com,文理類,楊梅區,2010-09-16,1296
桃園市政府,私立天才珠算短期補習班,221,teacherho2010@gmail.com,商類：珠算、心算、會計,楊梅區,1997-03-24,1296
桃園市政府,私立海頓文理語文短期補習班,,rice-pan@hotmail.com,文理類,楊梅區,2008-07-29,1296
桃園市政府,私立群勵文理美語短期補習班,,,文理類,楊梅區,2007-01-08,1296
桃園市政府,私立凱思英語短期補習班,,ks_english@hotmail.com,外語類,楊梅區,2014-12-29,1296
桃園市政府,私立星韻舞蹈短期補習班,,shingyunn@yahoo.com,音樂、舞蹈類,楊梅區,2009-12-21,1296
桃園市政府,私立玫瑰文理語文技藝短期補習班,,rose.woby@seednet.net.tw,文理類,楊梅區,2008-08-18,1296
桃園市政府,私立博士兒文理語文短期補習班,,fourthr.chou@msa.hinet.net,文理類,楊梅區,2006-10-03,1296
桃園市政府,私立欣田美語文理短期補習班,,arctic2239@yahoo.com.tw,文理類,楊梅區,2013-02-05,1296
桃園市政府,私立福斯得語文文理短期補習班,,Kongyin03@yahoo.com.tw,文理類,楊梅區,2006-09-26,1296
桃園市政府,私立瑞溪英語短期補習班,,dvenglish2021@gmail.com,外語類,楊梅區,2019-11-26,1296
桃園市政府,私立火星美語美術短期補習班,,mars.abc@msa.hinet.net,外語類,楊梅區,2011-07-21,1296
桃園市政府,私立博文文理美語短期補習班,,kid23602000@yahoo.com.tw,文理類,楊梅區,2005-12-08,1296
桃園市政府,私立維瑞英語會話短期補習班,,,外語類,楊梅區,2003-06-09,1296
桃園市政府,私立上騰數學文理短期補習班,,f4813019@yahoo.com.tw,文理類,楊梅區,2018-12-18,1296
桃園市政府,私立承恩語文數學短期補習班瑞塘分班,,d0937539835@yahoo.com.tw,外語類,楊梅區,2012-09-26,1296
桃園市政府,私立新璇龍美語數學短期補習班,,great5576@yahoo.com.tw,文理類,楊梅區,2014-03-28,1296
桃園市政府,私立學田美語文理短期補習班,,lacviw@gmail.com,文理類,楊梅區,2000-10-19,1296
桃園市政府,私立小狀元珠算短期補習班,217,s4912397@gmail.com,商類：珠算、心算、會計,楊梅區,1997-02-18,1296
桃園市政府,私立小太陽成長天地美語短期補習班,59,yehtina571030@gmail.com,外語類,楊梅區,1997-02-24,1296
桃園市政府,私立康鑫文理語文短期補習班,,,文理類,楊梅區,2001-08-28,1296
桃園市政府,私立貝福美語短期補習班,,ipevo97982@gmail.com,外語類,楊梅區,2014-01-21,1296
桃園市政府,私立政大聯合語文文理短期補習班秀才分班,,,文理類,楊梅區,2013-03-08,1296
桃園市政府,私立諾亞美語文理短期補習班,,,外語類,楊梅區,2002-12-27,1296
桃園市政府,私立林老師美語珠心算短期補習班,,nailseal@yahoo.com.tw,外語類,楊梅區,2001-06-06,1296
桃園市政府,私立甜蜜美語文理短期補習班,,yu880209@gmail.com,文理類,楊梅區,2009-05-20,1296
桃園市政府,私立崇文文理美語短期補習班,,,文理類,楊梅區,2002-07-21,1296
桃園市政府,私立睿緯文理語文短期補習班,,shm7415@gmail.com,文理類,楊梅區,2020-11-09,1296
桃園市政府,私立弘人文理短期補習班,,hongpeople5108@gmail.com,文理類,蘆竹區,2010-07-05,1296
桃園市政府,私立敦堉文理短期補習班,,duiyu2223827@gmail.com,文理類,蘆竹區,2017-06-07,1296
桃園市政府,私立蕃茄樹文理技藝短期補習班,,enzymes1973@gmail.com,美術、書法、攝影、美工設計、圍棋類,蘆竹區,2021-12-17,1296
桃園市政府,私立宏海文理短期補習班,,,文理類,蘆竹區,2014-09-10,1296
桃園市政府,私立無闕美術短期補習班,,wccac.5528@gmail.com,美術、書法、攝影、美工設計、圍棋類,蘆竹區,2014-08-25,1296
桃園市政府,私立橋森語文數學短期補習班,,hlcckl@yahoo.com,外語類,蘆竹區,2007-08-17,1296
桃園市政府,私立奇士威美語短期補習班,,joanne19710217@hotmail.com,外語類,蘆竹區,2004-11-16,1296
桃園市政府,私立宏大美語數學文理短期補習班,,attain543@yahoo.com.tw,文理類,蘆竹區,2003-06-06,1296
桃園市政府,私立昇達2號文理短期補習班,,tengfeng@shengdams.com,文理類,蘆竹區,2014-03-25,1296
桃園市政府,私立鴻博文理短期補習班,,homerun3129793@gmail.com,文理類,蘆竹區,2004-09-07,1296
桃園市政府,私立嘉維美語短期補習班,,hs2123@hess.com.tw,外語類,蘆竹區,2008-02-25,1296
桃園市政府,私立陳家蓁語文短期補習班,,mandy312@hotmail.com,外語類,蘆竹區,2013-03-15,1296
桃園市政府,私立學優美語心算補習班,,,外語類,蘆竹區,2003-11-04,1296
桃園市政府,私立南天文理語文短期補習班,,skyey.aster@gmail.com,文理類,蘆竹區,2007-08-29,1296
桃園市政府,私立鴻鵠文理短期補習班,,rtainlove@gmail.com,文理類,蘆竹區,2022-04-14,1296
桃園市政府,私立先勝文理短期補習班,,nk2225450@gmail.com,文理類,蘆竹區,2019-10-17,1296
桃園市政府,私立方象文理語文短期補習班,,,文理類,蘆竹區,2011-03-21,1296
桃園市政府,朝陽富元教育股份有限公司私立朝揚文理語文短期補習班南崁分班,,,文理類,蘆竹區,2018-09-20,1296
桃園市政府,私立學碩文理短期補習班,,cf.kang@hinet.net,文理類,蘆竹區,2007-03-23,1296
桃園市政府,巨匠電腦股份有限公司附設私立巨強美語短期補習班,,allen.tsai@pcschool.com.tw,外語類,蘆竹區,2003-07-23,1296
桃園市政府,智基科技開發股份有限公司附設私立中正志光文理法商短期補習班,,chuang623@hotmail.com,文理類,蘆竹區,2015-12-24,1296
桃園市政府,私立大中文理短期補習班,,leah19770529@yahoo.com.tw,文理類,蘆竹區,2005-04-21,1296
桃園市政府,私立禾程語文短期補習班,,leah19770529@yahoo.com.tw,外語類,蘆竹區,2012-11-28,1296
桃園市政府,私立維多利亞語文短期補習班,,victoria3119889@gmail.com,外語類,蘆竹區,2016-03-18,1296
桃園市政府,地球村文化藝術有限公司附設私立國際地球村語文短期補習班,,,外語類,蘆竹區,2011-07-15,1296
桃園市政府,私立新奧林匹亞數學美語文理短期補習班,,olpcg@gmail.com,文理類,蘆竹區,2017-05-11,1296
桃園市政府,私立上格美語短期補習班,,green.kid@msa.hinet.net,外語類,蘆竹區,2004-07-29,1296
桃園市政府,私立愛迪兒英語會話短期補習班,91,,外語類,蘆竹區,1998-05-29,1296
桃園市政府,私立康橋美語會話短期補習班,,carissa95@gmail.com.tw,外語類,蘆竹區,2011-12-06,1296
桃園市政府,私立智聖多元圍棋短期補習班南崁分班,,wisdom_go@yahoo.com.tw,其他類,蘆竹區,2009-11-10,1296
桃園市政府,私立慧足舞集舞蹈短期補習班,,Whizui.dance@yahoo.com.tw,音樂、舞蹈類,蘆竹區,2009-12-29,1296
桃園市政府,私立福崁英語短期補習班,,frobel.a05@msa.hinet.net,外語類,蘆竹區,2002-06-28,1296
桃園市政府,私立立笙文理語文短期補習班,,leaderkidz@gmail.com,文理類,蘆竹區,2008-06-11,1296
桃園市政府,私立逸學文理語文數學短期補習班,,naluto8254@gmail.com,文理類,蘆竹區,2020-06-02,1296
桃園市政府,私立精業文理短期補習班,,,文理類,蘆竹區,2009-10-13,1296
桃園市政府,私立凱緹音樂短期補習班,,kikiartcenter@gmail.com,音樂、舞蹈類,蘆竹區,2018-03-23,1296
桃園市政府,群曜事業有限公司附設私立捷進文理短期補習班,,office1314@yahoo.com.tw,文理類,蘆竹區,2020-06-15,1296
桃園市政府,私立智麟文理短期補習班,,Allen00210@yahoo.com.tw,文理類,蘆竹區,2009-11-05,1296
桃園市政府,私立文化學園數學語文短期補習班,,lfcdms88@yahoo.com.tw,文理類,蘆竹區,2009-03-23,1296
桃園市政府,私立歐曄文城文理短期補習班,,nkwinchamp@gmail.com,文理類,蘆竹區,2014-08-27,1296
桃園市政府,驅勢文教事業有限公司附設私立三合一語文短期補習班,,,外語類,蘆竹區,2007-10-11,1296
桃園市政府,私立全球文教文理數學語文短期補習班,,aglobe.study@gmail.com,文理類,蘆竹區,2011-11-28,1296
桃園市政府,私立予智語文文理短期補習班,,patrickwu0725@gmail.com,外語類,蘆竹區,2007-08-02,1296
桃園市政府,私立意狨文理語文短期補習班,,paiyichang@gmail.com,文理類,蘆竹區,2015-12-28,1296
桃園市政府,私立全理數學語文文理短期補習班,,p973035@gmail.com,文理類,蘆竹區,2004-07-05,1296
桃園市政府,私立昇達文理短期補習班,,b07200009@hotmail.com,文理類,蘆竹區,2007-10-01,1296
桃園市政府,私立西河美術短期補習班,,,美術、書法、攝影、美工設計、圍棋類,蘆竹區,2015-07-09,1296
桃園市政府,私立安誠文理語文數學短期補習班,,hong-da@shen-chi.com.tw,文理類,蘆竹區,2005-10-17,1296
桃園市政府,私立安杰昇語文文理短期補習班,,Jasonwei.chief@gmail.com,外語類,蘆竹區,2021-10-20,1296
桃園市政府,私立信華美語文理短期補習班,,,文理類,蘆竹區,2010-12-09,1296
桃園市政府,私立拉斐爾音樂短期補習班,,,音樂、舞蹈類,蘆竹區,2011-01-25,1296
桃園市政府,私立夏福爾美語短期補習班,,may5888228@yahoo.com.tw,外語類,蘆竹區,2003-05-02,1296
桃園市政府,私立集英文理美語短期補習班,,,文理類,蘆竹區,2003-12-04,1296
桃園市政府,私立問鼎文理語文短期補習班,,,文理類,蘆竹區,2015-02-25,1296
桃園市政府,私立宏達文理短期補習班,,hd4721@yahoo.com.tw,文理類,蘆竹區,2005-10-17,1296
桃園市政府,私立立人文理語文短期補習班,,ctcho@lirenedu.com.tw,文理類,蘆竹區,2012-01-09,1296
桃園市政府,私立樂揚音樂短期補習班,,melody.lee1225@gmail.com,音樂、舞蹈類,蘆竹區,2018-07-03,1296
桃園市政府,私立旗艦美語數學短期補習班,,formonkey2007@hotmail.com,外語類,蘆竹區,2016-07-06,1296
桃園市政府,私立南華英語會話短期補習班,,gloria@glo.com.tw,外語類,蘆竹區,2000-05-26,1296
桃園市政府,私立伊豆龍美語短期補習班,,,外語類,蘆竹區,2005-01-17,1296
桃園市政府,私立茁壯美語短期補習班,,vivianshiu68@yahoo.com.tw,外語類,蘆竹區,2002-01-14,1296
桃園市政府,朝陽富元教育股份有限公司附設私立朝揚文理語文短期補習班大竹分班,,jy3169958@gmail.com,文理類,蘆竹區,2003-05-30,1296
桃園市政府,私立宇成美語文理短期補習班,,kevin_becky@seed.net.tw,文理類,蘆竹區,2001-03-21,1296
桃園市政府,私立長源英語會話短期補習班,,daisy05@principal.com.tw,外語類,蘆竹區,2001-11-30,1296
桃園市政府,私立宇成美語短期補習班-光明分班,,kevin_becky@seed.net.tw,外語類,蘆竹區,2001-10-19,1296
桃園市政府,私立游藝音樂短期補習班,,youyimusic@gmail.com,音樂、舞蹈類,蘆竹區,2010-03-16,1296
桃園市政府,私立淇奧數學語文短期補習班,,t3111890@gmail.com,外語類,蘆竹區,2020-10-23,1296
桃園市政府,私立信華美語文理短期補習班光明分班,,anguschiou2003@yahoo.com.tw,文理類,蘆竹區,2007-12-20,1296
桃園市政府,私立風格美語短期補習班,,joan682333@yahoo.com.tw,外語類,蘆竹區,2006-05-08,1296
桃園市政府,私立上韋語文文理短期補習班,,aklover0811@gmail.com,文理類,蘆竹區,2016-11-17,1296
桃園市政府,私立亞卡迪亞美語短期補習班,,tiny_ro55@yahoo.com.tw,外語類,蘆竹區,2010-07-27,1296
桃園市政府,私立拓源文理語文短期補習班,,tact.nkgm8888@gmail.com,文理類,蘆竹區,2017-02-13,1296
桃園市政府,私立斯恩數學語文短期補習班,,sandyacer666666@gmail.com,外語類,蘆竹區,2020-02-06,1296
桃園市政府,私立雷恩斯語文短期補習班,,sandyacer666666@gmail.com,外語類,蘆竹區,2009-11-11,1296
桃園市政府,私立科錥語文短期補習班,,suenyeech@gmail.com,外語類,蘆竹區,2013-05-08,1296
桃園市政府,私立儀傑美術數學技藝文理短期補習班,,mac20170917@gmail.com,文理類,蘆竹區,2022-07-20,1296
桃園市政府,私立帝爾美語短期補習班,,,外語類,蘆竹區,2003-08-28,1296
桃園市政府,社團法人中國青年救國團附設私立五福語文技藝短期補習班,,s160207@cyc.tw,外語類,蘆竹區,2016-09-22,1296
桃園市政府,私立環球美語數學短期補習班,,uni2220607@gmail.com,文理類,蘆竹區,2012-01-31,1296
桃園市政府,私立華格語文短期補習班,,coco.sunny@hotmail.com,外語類,蘆竹區,2008-03-19,1296
桃園市政府,私立安博語文短期補習班,,bb043@joy.com.tw,外語類,蘆竹區,2008-08-27,1296
桃園市政府,私立黃杰語文文理短期補習班,,shrewishrita@yahoo.com.tw,文理類,蘆竹區,2019-12-24,1296
桃園市政府,私立佳貝佳舞蹈短期補習班,,,音樂、舞蹈類,蘆竹區,2003-01-13,1296
桃園市政府,私立華德語文音樂美術短期補習班,,,外語類,蘆竹區,2016-12-14,1296
桃園市政府,私立維妮兒語文數學文理短期補習班,,htony502@gmail.com,文理類,蘆竹區,2017-08-31,1296
桃園市政府,愛可米國際文化有限公司附設私立愛學苑語文數學文理短期補習班,,a880702@hotmail.com,文理類,蘆竹區,2021-07-16,1296
桃園市政府,私立夏洛克語文短期補習班,,claireeel@gmail.com,文理類,蘆竹區,2014-05-19,1296
桃園市政府,私立諾異斯音樂技藝短期補習班,,jarvis1989y@gmail.com,音樂、舞蹈類,蘆竹區,2022-06-09,1296
桃園市政府,私立大灣美語短期補習班大竹分班,,,外語類,蘆竹區,2006-06-19,1296
桃園市政府,私立巴哈音樂短期補習班,,,音樂、舞蹈類,蘆竹區,2015-06-26,1296
桃園市政府,私立紅蘋果美術短期補習班,,a10a05j12@kimo.com,美術、書法、攝影、美工設計、圍棋類,蘆竹區,2019-04-08,1296
桃園市政府,私立班笛斯文理語文短期補習班,,a3236128@gmail.com,文理類,蘆竹區,2016-12-12,1296
桃園市政府,私立狀元教室數學文理短期補習班,172,raffery2@yahoo.com.tw,文理類,蘆竹區,1996-12-24,1296
桃園市政府,私立宗和文理短期補習班,,mbyy19781224@gmail.com,文理類,蘆竹區,2007-12-20,1296
桃園市政府,私立光樹文理語文短期補習班,,yvonne11212@yahoo.com.tw,文理類,蘆竹區,2021-08-16,1296
桃園市政府,私立大興數學語文短期補習班,,a0928131961@gmail.com,外語類,蘆竹區,2020-02-11,1296
桃園市政府,私立啟迪美語短期補習班,,,外語類,蘆竹區,2006-06-16,1296
桃園市政府,私立建儒語文文理短期補習班,,sunman0629@hotmail.com,文理類,蘆竹區,2018-07-24,1296
桃園市政府,私立優生美語數學文理短期補習班,,shuoheng.kao@hotmail.com,文理類,蘆竹區,2004-11-08,1296
桃園市政府,私立蜻蜓美語短期補習班,,u9531@ms33.hinet.net,外語類,蘆竹區,2003-09-24,1296
桃園市政府,私立嘉文語文短期補習班,,hs2190@hess.com.tw,外語類,蘆竹區,2010-11-17,1296
桃園市政府,私立蒂佳舞蹈短期補習班,,,音樂、舞蹈類,蘆竹區,2005-07-15,1296
桃園市政府,弋果文化事業股份有限公司附設私立艾美語文文理數學短期補習班,,karen.huang@eagletw.com,文理類,蘆竹區,2015-11-02,1296
桃園市政府,私立聲坊音樂短期補習班,,sabrina0731@gmail.com,音樂、舞蹈類,蘆竹區,2009-08-13,1296
桃園市政府,私立金榜數學美語文理短期補習班,,jinbang3137123@gmail.com,文理類,蘆竹區,2010-05-28,1296
桃園市政府,私立得勝語文文理短期補習班,,,外語類,蘆竹區,2002-12-19,1296
桃園市政府,私立學鴻美語文理短期補習班,,c0953551311@yahoo.com.tw,文理類,蘆竹區,2017-09-18,1296
桃園市政府,私立翁老師珠心算數學短期補習班,,h3124066@yahoo.com.tw,文理類,蘆竹區,2014-06-17,1296
桃園市政府,私立學勤文理短期補習班,,,文理類,蘆竹區,2006-06-22,1296
桃園市政府,私立蘇荷美術短期補習班南崁分班,,sohomary@sohoart.com.tw,美術、書法、攝影、美工設計、圍棋類,蘆竹區,2011-03-25,1296
桃園市政府,群曜事業有限公司附設私立小劍橋文理美語短期補習班,,office1314@yahoo.com.tw,文理類,蘆竹區,2012-07-11,1296
桃園市政府,私立鴻碩語文短期補習班,,bos86519@gmail.com,文理類,蘆竹區,2012-11-16,1296
桃園市政府,私立小牛頓語文技藝短期補習班,,kc.nanmei.yahoo.com.tw,外語類,蘆竹區,2008-07-01,1296
桃園市政府,私立芙容珠心算美語短期補習班,,,商類：珠算、心算、會計,蘆竹區,2007-10-15,1296
桃園市政府,私立冠雄數學語文短期補習班,,homerun3129793@gmail.com,外語類,蘆竹區,2009-01-10,1296
桃園市政府,私立智勝文理語文短期補習班,,nkamc2120540@gmail.com,文理類,蘆竹區,2009-08-14,1296
桃園市政府,私立英博語文短期補習班,,s8961018@yahoo.com.tw,外語類,蘆竹區,2008-11-21,1296
桃園市政府,私立摩爾美語文理短期補習班,,monicaliao2000@yahoo.com.tw,文理類,蘆竹區,2010-07-08,1296
桃園市政府,私立東野學堂文理語文數學短期補習班,,miamia959@yahoo.com.tw,文理類,蘆竹區,2019-06-25,1296
桃園市政府,私立張秀瓊作文短期補習班,,,外語類,蘆竹區,2007-03-02,1296
桃園市政府,贊鴻學輔股份有限公司附設私立創意國文理語文數學美術短期補習班,,creative.kizland@gmail.com,文理類,蘆竹區,2021-08-30,1296
桃園市政府,私立璇樂音樂短期補習班,,jademusic2017@gmail.com,音樂、舞蹈類,蘆竹區,2018-02-09,1296
桃園市政府,私立佳鴻文理數學短期補習班,,dawn@ms33.url.com.tw,文理類,蘆竹區,2014-03-17,1296
桃園市政府,百世教育科技股份有限公司附設私立百世文理短期補習班,,,文理類,蘆竹區,2011-06-01,1296
桃園市政府,私立好好學堂文理短期補習班,, mr.maxlsc@gmail.com,文理類,蘆竹區,2020-05-28,1296
桃園市政府,私立艾倪爾語文短期補習班,,nankan@995eng.com,外語類,蘆竹區,2011-12-06,1296
桃園市政府,私立必揚英語短期補習班,,Judy00002003@yahoo.com.tw,外語類,蘆竹區,2016-03-08,1296
桃園市政府,私立拓宇文理語文短期補習班,,tact.nkcc@gmail.com,文理類,蘆竹區,2018-04-27,1296
桃園市政府,私立丫丫英語短期補習班,,yayalucia@yahoo.com.tw,外語類,蘆竹區,2000-10-21,1296
桃園市政府,私立先進美語數學短期補習班,,lili650714@yahoo.com.tw,外語類,觀音區,2004-09-16,1296
桃園市政府,私立詣麒語文數學文理短期補習班,,chunwey0825@gmail.com,文理類,觀音區,2018-11-20,1296
桃園市政府,私立宜華文理短期補習班,,,文理類,觀音區,2009-09-04,1296
桃園市政府,私立芝加哥語文文理短期補習班,,a473chang@yahoo.com.tw,文理類,觀音區,2014-06-19,1296
桃園市政府,私立陳群文理美語短期補習班,,chengchin543@yahoo.com.tw,文理類,觀音區,2007-03-18,1296
桃園市政府,私立雷克斯美語短期補習班,,sharonfd170@gmail.com,外語類,觀音區,2004-01-12,1296
桃園市政府,私立亞莉安美語短期補習班,,sch4338@gmail.com,外語類,觀音區,2005-06-20,1296
桃園市政府,私立勤益文理短期補習班,,Vita0512@hotmail.com,文理類,觀音區,2014-12-05,1296
桃園市政府,私立朵拉音樂短期補習班,,chun200277@yahoo.com.tw,音樂、舞蹈類,觀音區,2014-10-31,1296
桃園市政府,私立博全美語文理短期補習班,,gracechuchu2001@yahoo.com.tw,文理類,觀音區,2006-06-02,1296
桃園市政府,私立巨群文理美語短期補習班,,h0939909217@gmail.com,文理類,觀音區,2011-12-14,1296
桃園市政府,私立康爾宇文理美語短期補習班,,chuyen@edirect168.com,文理類,觀音區,2009-03-17,1296
桃園市政府,私立大翰文理美語短期補習班草漯分班,,narc1004@yahoo.com.tw,文理類,觀音區,2017-01-05,1296
桃園市政府,私立康大電腦文理美語短期補習班,152,kda@kda.tw,文理類,觀音區,1997-04-30,1296
桃園市政府,私立布蘭達美語文理短期補習班,,kf0589176@gmail.com,文理類,觀音區,2010-05-05,1296
桃園市政府,私立大英美語文理短期補習班,,victorsung2012@gmail.com,文理類,觀音區,2003-03-06,1296
桃園市政府,私立威妮斯語文數學文理短期補習班,,terrywinnie@kimo.com,文理類,觀音區,2020-11-11,1296
桃園市政府,私立鼎豐語文文理短期補習班,,egp665@yahoo.com.tw,文理類,觀音區,2009-03-17,1296
桃園市政府,私立智惠城珠算文理短期補習班,201,k00000077@yahoo.com.tw,文理類,觀音區,1999-05-05,1296
桃園市政府,私立晶華美語文理短期補習班,,s326339@yahoo.com.tw,文理類,觀音區,2014-10-30,1296
桃園市政府,私立愛樂棻音樂語文短期補習班,,stop0828@hotmail.com,外語類,觀音區,2009-11-23,1296
桃園市政府,私立博士登文理美語短期補習班,,shawnlanch@gmail.com,文理類,觀音區,2006-05-05,1296
桃園市政府,私立愛丁堡語文短期補習班,95,info@englishland.org,外語類,龍潭區,1999-03-16,1296
桃園市政府,私立栩格美語短期補習班,,beaconacademytw@gmail.com,外語類,龍潭區,2021-09-06,1296
桃園市政府,私立大石門文理短期補習班,171,,文理類,龍潭區,1996-11-04,1296
桃園市政府,私立劉昊語文文理短期補習班,,Liu.zc@msa.hinet.net,文理類,龍潭區,2010-11-12,1296
桃園市政府,私立龍祥語文數學自然短期補習班,,longtankids@yahoo.com.tw,外語類,龍潭區,2020-03-19,1296
桃園市政府,私立志學文理短期補習班,,dilyslo2000@yahoo.com.tw,文理類,龍潭區,2013-06-26,1296
桃園市政府,私立劍橋喜樂文理短期補習班,,com.joy@msa.hinet.net,文理類,龍潭區,2013-06-21,1296
桃園市政府,私立龍鳳英語會話短期補習班,,,外語類,龍潭區,2004-03-30,1296
桃園市政府,私立華誠珠心算短期補習班,254,jan1.jan2@msa.hinet.net,商類：珠算、心算、會計,龍潭區,1998-03-25,1296
桃園市政府,私立晉榜文理短期補習班,,chiu6993@hotmail.com,文理類,龍潭區,2008-04-17,1296
桃園市政府,私立天堂鳥英語短期補習班,,chairman@hanyin.org,外語類,龍潭區,2020-12-08,1296
桃園市政府,私立溫德爾文理短期補習班,,hn48567@gmail.com,文理類,龍潭區,2016-07-19,1296
桃園市政府,私立新超強珠算美語文理短期補習班,,,文理類,龍潭區,2000-07-26,1296
桃園市政府,私立元品語文文理短期補習班,,jdc92066@yahoo.com.tw,文理類,龍潭區,2007-08-28,1296
桃園市政府,私立龍誠語文數學自然短期補習班,,longtankids@yahoo.com.tw,外語類,龍潭區,2005-05-03,1296
桃園市政府,私立百年珠心算短期補習班,,yome4708558@gmail.com.tw,商類：珠算、心算、會計,龍潭區,2008-10-06,1296
桃園市政府,私立美門數學美語短期補習班,,Character.hunter@gmail.com,文理類,龍潭區,2012-10-01,1296
桃園市政府,私立宏澤美語短期補習班,,yuggy47@yahoo.com.tw,外語類,龍潭區,2005-01-14,1296
桃園市政府,私立樂讀英語會話短期補習班,,crescent0701@gmail.com,外語類,龍潭區,2019-03-28,1296
桃園市政府,私立嘉煌美語短期補習班,,hs2106@hess.com.tw,外語類,龍潭區,2001-05-11,1296
桃園市政府,私立一生舞苑舞蹈短期補習班,,,音樂、舞蹈類,龍潭區,2004-03-12,1296
桃園市政府,私立漢鉅文理語文數學短期補習班,,hanjiu239@gmail.com,文理類,龍潭區,2011-12-01,1296
桃園市政府,私立蘇荷美術短期補習班龍潭分班,,sohomary@sohoart.com.tw,美術、書法、攝影、美工設計、圍棋類,龍潭區,2008-03-07,1296
桃園市政府,私立怡欣音樂短期補習班,,,音樂、舞蹈類,龍潭區,2000-09-21,1296
桃園市政府,私立高材生語文文理短期補習班,,J8401042003@yahoo.com,外語類,龍潭區,2006-08-22,1296
桃園市政府,私立葉氏文理語文短期補習班,,Francis_yeh@asus.com,文理類,龍潭區,2008-06-26,1296
桃園市政府,私立哈比美語短期補習班,,kate_weng@yahoo.com.tw,外語類,龍潭區,2004-01-13,1296
桃園市政府,私立逸薇美語短期補習班,,h220378652@yahoo.com.tw,外語類,龍潭區,2006-06-23,1296
桃園市政府,私立首府數學短期補習班,,jennifer97227@yahoo.com.tw,文理類,龍潭區,2004-07-13,1296
桃園市政府,私立阿里巴巴美語短期補習班,,lydia0958010300@gmail.com,外語類,龍潭區,2004-09-07,1296
桃園市政府,私立林廷文理短期補習班民族分班,,lintingmath@yahoo.com.tw,文理類,龍潭區,2010-01-28,1296
桃園市政府,私立學鈞數學語文短期補習班,,hahehooocloud@gmail.com,文理類,龍潭區,2010-02-09,1296
桃園市政府,私立得分文理語文短期補習班,,luhejing@ms96.url.com.tw,文理類,龍潭區,2008-12-17,1296
桃園市政府,私立第一志願文理短期補習班,,mbstar1214@gmail.com,文理類,龍潭區,2021-05-03,1296
桃園市政府,私立漢昇文理短期補習班,,asir5898@gmail.com,文理類,龍潭區,2009-01-10,1296
桃園市政府,私立夏山美語短期補習班,,,外語類,龍潭區,2016-07-19,1296
桃園市政府,私立躍音音樂短期補習班,,anne318.lung@msa.hinet.net,音樂、舞蹈類,龍潭區,2013-04-10,1296
桃園市政府,私立佳陞英語短期補習班,,BB093@joy.com.tw,外語類,龍潭區,2008-09-17,1296
